# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20080325215935
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
csiro/5900332/profiles/R5900332_139.nc,20080318130101,-37.814,135.119,I,   ,CS,20080319192946
csiro/5900334/profiles/R5900334_118.nc,20080320063512,-33.931,124.262,I,   ,CS,20080321132652
csiro/5900335/profiles/R5900335_118.nc,20080322075527,-34.715,96.424,I,   ,CS,20080324043529
csiro/5900337/profiles/R5900337_117.nc,20080320044548,-50.72,-178.132,P,   ,CS,20080321132802
csiro/5900338/profiles/R5900338_117.nc,20080317230437,-45.571,148.291,P,   ,CS,20080319072323
csiro/5900340/profiles/R5900340_117.nc,20080321111148,-55.856,154.422,P,   ,CS,20080322192405
csiro/5900342/profiles/R5900342_117.nc,20080324121918,-57.653,158.819,P,   ,CS,20080325192321
csiro/5900346/profiles/R5900346_113.nc,20080318054648,-53.724,-161.751,P,   ,CS,20080319132815
csiro/5900348/profiles/R5900348_113.nc,20080319091044,-53.512,-150.891,P,   ,CS,20080320192323
csiro/5900349/profiles/R5900349_113.nc,20080319204004,-47.679,155.397,P,   ,CS,20080321072456
csiro/5900350/profiles/R5900350_113.nc,20080320084853,-43.922,135.188,I,   ,CS,20080321192432
csiro/5900351/profiles/R5900351_113.nc,20080320215003,-39.396,127.371,I,   ,CS,20080322084411
csiro/5900841/profiles/R5900841_113.nc,20080320214943,-38.737,126.749,I,   ,CS,20080322102912
csiro/5900842/profiles/R5900842_113.nc,20080321124951,-59.952,-161.586,P,   ,CS,20080322192457
csiro/5900843/profiles/R5900843_113.nc,20080322073340,-50.606,-126.302,P,   ,CS,20080325004031
csiro/5900845/profiles/R5900845_113.nc,20080322123811,-56.562,-140.152,P,   ,CS,20080325003749
csiro/5900846/profiles/R5900846_113.nc,20080322192705,-49.783,-149.014,P,   ,CS,20080325003500
csiro/5900848/profiles/R5900848_113.nc,20080323185651,-35.835,130.909,I,   ,CS,20080325003233
csiro/5900849/profiles/R5900849_113.nc,20080324041017,-41.077,138.531,I,   ,CS,20080325132357
csiro/5900850/profiles/R5900850_108.nc,20080317191206,-36.082,129.65,I,   ,CS,20080319012337
csiro/5900852/profiles/R5900852_108.nc,20080319050407,-39.728,124.462,I,   ,CS,20080320132525
csiro/5900856/profiles/R5900856_108.nc,20080323221425,-19.762,103.567,I,   ,CS,20080325004621
csiro/5900857/profiles/R5900857_108.nc,20080324013842,-16.243,110.558,I,   ,CS,20080325004914
csiro/5900859/profiles/R5900859_108.nc,20080324172937,-13.69,92.767,I,   ,CS,20080326012321
csiro/5900862/profiles/R5900862_102.nc,20080317190805,-14.391,114.36,I,   ,CS,20080319012425
csiro/5900863/profiles/R5900863_095.nc,20080323235036,-12.785,100.786,I,   ,CS,20080325005144
csiro/5900870/profiles/R5900870_090.nc,20080317154731,-30.547,162.008,P,   ,CS,20080319012648
csiro/5900871/profiles/R5900871_090.nc,20080318015312,-29.854,157.988,P,   ,CS,20080319072917
csiro/5900872/profiles/R5900872_090.nc,20080318224708,-36.018,163.7,P,   ,CS,20080320072704
csiro/5900873/profiles/R5900873_090.nc,20080319090247,-43.437,143.715,I,   ,CS,20080320112835
csiro/5900874/profiles/R5900874_085.nc,20080317205752,-52.029,140.342,I,   ,CS,20080319072614
csiro/5900875/profiles/R5900875_085.nc,20080318204809,-58.83,114.529,I,   ,CS,20080320072434
csiro/5900876/profiles/R5900876_085.nc,20080319002555,-58.396,130.15,I,   ,CS,20080320072400
csiro/5900877/profiles/R5900877_085.nc,20080317213613,-56.409,-164.565,P,   ,CS,20080319072540
csiro/5900878/profiles/R5900878_085.nc,20080317230510,-41.154,129.624,I,   ,CS,20080319072506
csiro/5900879/profiles/R5900879_085.nc,20080318172152,-47.514,142.114,I,   ,CS,20080320012811
csiro/5900880/profiles/R5900880_085.nc,20080318000341,-53.136,-150.403,P,   ,CS,20080319072433
csiro/5901134/profiles/R5901134_085.nc,20080318190229,-47.521,135.763,I,   ,CS,20080320012738
csiro/5901135/profiles/R5901135_085.nc,20080318224341,-47.193,131.801,I,   ,CS,20080320072320
csiro/5901142/profiles/R5901142_081.nc,20080317201129,-29.906,92.232,I,   ,CS,20080319012738
csiro/5901145/profiles/R5901145_081.nc,20080317194438,-49.769,-174.174,P,   ,CS,20080319012503
csiro/5901148/profiles/R5901148_080.nc,20080317160159,-61.343,103.108,I,   ,CS,20080319012536
csiro/5901150/profiles/R5901150_080.nc,20080317205718,-51.657,128.439,I,   ,CS,20080319072826
csiro/5901152/profiles/R5901152_080.nc,20080317195441,-60.571,123.025,I,   ,CS,20080319012613
csiro/5901153/profiles/R5901153_080.nc,20080317205711,-48.915,109.155,I,   ,CS,20080319072736
csiro/5901154/profiles/R5901154_080.nc,20080317230827,-56.079,129.563,I,   ,CS,20080319072703
csiro/5901156/profiles/R5901156_072.nc,20080323204751,-49.661,154.675,P,   ,CS,20080325050746
csiro/5901159/profiles/R5901159_071.nc,20080318093503,-41.19,117.639,I,   ,CS,20080319193054
csiro/5901160/profiles/R5901160_071.nc,20080319002108,-37.757,120.721,I,   ,CS,20080320072509
csiro/5901161/profiles/R5901161_059.nc,20080324023756,-7.195,148.447,P,   ,CS,20080325132503
csiro/5901162/profiles/R5901162_059.nc,20080324233457,-11.336,156.881,P,   ,CS,20080326072324
csiro/5901167/profiles/R5901167_052.nc,20080318004918,-24.291,102.33,I,   ,CS,20080319073035
csiro/5901168/profiles/R5901168_052.nc,20080318144439,-19.444,101.849,I,   ,CS,20080320012924
csiro/5901169/profiles/R5901169_052.nc,20080319064822,-21.293,101.354,I,   ,CS,20080320113423
csiro/5901170/profiles/R5901170_052.nc,20080319194504,-14.59,107.244,I,   ,CS,20080321012725
csiro/5901176/profiles/R5901176_034.nc,20080317224118,-55.264,107.582,I,   ,CS,20080319073100
csiro/5901178/profiles/R5901178_048.nc,20080320070449,-57.299,127.329,I,   ,CS,20080325052907
csiro/5901180/profiles/R5901180_040.nc,20080322160545,-57.228,-176.156,P,   ,CS,20080325052743
csiro/5901182/profiles/R5901182_049.nc,20080324085157,-43.246,149.479,P,   ,CS,20080325192512
csiro/5901183/profiles/R5901183_049.nc,20080323204547,-54.511,175.267,P,   ,CS,20080325052611
csiro/5901187/profiles/R5901187_042.nc,20080323171627,-46.065,152.733,P,   ,CS,20080325053424
csiro/5901188/profiles/R5901188_040.nc,20080322174111,-41.886,153.234,P,   ,CS,20080325053308
csiro/5901189/profiles/R5901189_038.nc,20080322145436,-17.123,115.713,I,   ,CS,20080325045442
csiro/5901190/profiles/R5901190_038.nc,20080323020201,-14.842,111.12,I,   ,CS,20080325045554
csiro/5901191/profiles/R5901191_038.nc,20080323142900,-18.505,115.221,I,   ,CS,20080325045707
csiro/5901611/profiles/R5901611_035.nc,20080319002137,-44.01,142.898,I,   ,CS,20080320072754
csiro/5901612/profiles/R5901612_035.nc,20080319221754,-43.033,152.76,P,   ,CS,20080321072800
csiro/5901613/profiles/R5901613_035.nc,20080321194616,-44.39,159.887,P,   ,CS,20080325051648
csiro/5901614/profiles/R5901614_034.nc,20080322080254,-29.805,163.179,P,   ,CS,20080325051919
csiro/5901615/profiles/R5901615_034.nc,20080322155419,-29.818,165.183,P,   ,CS,20080325051810
csiro/5901616/profiles/R5901616_034.nc,20080323042048,-33.022,165.321,P,   ,CS,20080325052034
csiro/5901620/profiles/R5901620_033.nc,20080319141642,-38.628,139.102,I,   ,CS,20080320113035
csiro/5901621/profiles/R5901621_033.nc,20080321160750,-35.443,122.477,I,   ,CS,20080325051229
csiro/5901622/profiles/R5901622_033.nc,20080322213538,-34.711,119.476,I,   ,CS,20080325051122
csiro/5901625/profiles/R5901625_032.nc,20080317180048,-40.877,150.284,P,   ,CS,20080319012810
csiro/5901627/profiles/R5901627_022.nc,20080323235712,-16.677,157.152,P,   ,CS,20080325050511
csiro/5901628/profiles/R5901628_021.nc,20080317164623,-15.187,105.589,I,   ,CS,20080319012848
csiro/5901629/profiles/R5901629_021.nc,20080318092411,-13.048,106.287,I,   ,CS,20080319193210
csiro/5901630/profiles/R5901630_021.nc,20080319065448,-6.793,98.018,I,   ,CS,20080320113743
csiro/5901631/profiles/R5901631_017.nc,20080324161154,-42.478,137.184,I,   ,CS,20080326012232
csiro/5901635/profiles/R5901635_014.nc,20080324080930,-28.439,111.424,I,   ,CS,20080325132332
csiro/5901638/profiles/R5901638_013.nc,20080317151026,-20.39,96.889,I,   ,CS,20080319012322
csiro/5901639/profiles/R5901639_013.nc,20080317222942,-15.096,87.677,I,   ,CS,20080319072258
csiro/5901640/profiles/R5901640_013.nc,20080318124518,-18.019,84.671,I,   ,CS,20080319192927
csiro/5901641/profiles/R5901641_013.nc,20080318145748,-16.906,84.951,I,   ,CS,20080320012644
csiro/5901642/profiles/R5901642_013.nc,20080321115753,-7.26,70.641,I,   ,CS,20080322192320
csiro/5901643/profiles/R5901643_013.nc,20080321210411,-3.583,74.849,I,   ,CS,20080325053716
csiro/5901645/profiles/R5901645_008.nc,20080319053541,-41.851,65.378,I,   ,CS,20080320132507
csiro/5901646/profiles/R5901646_008.nc,20080319155753,-42.842,70.534,I,   ,CS,20080321012558
csiro/5901647/profiles/R5901647_008.nc,20080323113915,-46.808,79.446,I,   ,CS,20080324212249
csiro/5901648/profiles/R5901648_007.nc,20080318101558,-45.85,83.993,I,   ,CS,20080319192913
csiro/5901649/profiles/R5901649_004.nc,20080323110612,-51.498,29.883,I,   ,CS,20080324212301
csiro/5901650/profiles/R5901650_004.nc,20080324000744,-54.613,30.625,I,   ,CS,20080325002117
gts/2900808/profiles/R2900808_20080316_1053.nc,20080316105300,11.054,44.058,I,846, ,20080320210952
gts/2900809/profiles/R2900809_20080316_0916.nc,20080316091600,13.079,45.946,I,846, ,20080320210951
gts/2900809/profiles/R2900809_20080324_0932.nc,20080324093200,13.173,45.611,I,846, ,20080325210739
gts/2900810/profiles/R2900810_20080318_0545.nc,20080318054500,0.406,43.445,I,846, ,20080319210912
gts/2900811/profiles/R2900811_20080318_0544.nc,20080318054400,1.935,46.084,I,846, ,20080319210911
gts/2900811/profiles/R2900811_20080322_0544.nc,20080322054400,1.829,45.843,I,846, ,20080325210827
incois/2900228/profiles/R2900228_139.nc,20080313194941,4.247,90.256,I,846,IN,20080320203000
incois/2900228/profiles/R2900228_140.nc,20080323215904,3.884,90.626,I,846,IN,20080325203000
incois/2900464/profiles/R2900464_241.nc,20080319114845,-22.155,75.836,I,846,IN,20080324203000
incois/2900464/profiles/R2900464_242.nc,20080319115134,-22.157,75.844,I,846,IN,20080325203000
incois/2900494/profiles/R2900494_217.nc,20080314120537,-10.358,86.876,I,846,IN,20080320203000
incois/2900494/profiles/R2900494_218.nc,20080319114556,-10.393,86.929,I,846,IN,20080324203000
incois/2900494/profiles/R2900494_219.nc,20080319114556,-10.393,86.929,I,846,IN,20080325203000
incois/2900496/profiles/R2900496_218.nc,20080319133000,-13.621,41.309,I,846,IN,20080324203000
incois/2900496/profiles/R2900496_219.nc,20080319133000,-13.621,41.309,I,846,IN,20080325203000
incois/2900497/profiles/R2900497_217.nc,20080314121115,-10.937,67.105,I,846,IN,20080320203000
incois/2900497/profiles/R2900497_218.nc,20080319114845,-10.96,67.005,I,846,IN,20080324203000
incois/2900497/profiles/R2900497_219.nc,20080319114845,-10.96,67.005,I,846,IN,20080325203000
incois/2900498/profiles/R2900498_218.nc,20080319114845,-20.275,56.912,I,846,IN,20080324203000
incois/2900498/profiles/R2900498_219.nc,20080319114845,-20.275,56.912,I,846,IN,20080325203000
incois/2900530/profiles/R2900530_209.nc,20080317010153,-0.186,70.69,I,846,IN,20080320203000
incois/2900530/profiles/R2900530_210.nc,20080322011556,-0.179,71.06,I,846,IN,20080324203000
incois/2900532/profiles/R2900532_209.nc,20080313104653,4.375,92.166,I,846,IN,20080320203000
incois/2900532/profiles/R2900532_210.nc,20080323023730,4.743,92.503,I,846,IN,20080324203000
incois/2900533/profiles/R2900533_209.nc,20080313104941,1.106,91.826,I,846,IN,20080320203000
incois/2900533/profiles/R2900533_210.nc,20080323041845,1.422,92.487,I,846,IN,20080324203000
incois/2900535/profiles/R2900535_209.nc,20080313214500,4.846,90.192,I,846,IN,20080320203000
incois/2900535/profiles/R2900535_210.nc,20080323194653,4.111,89.905,I,846,IN,20080325203000
incois/2900537/profiles/R2900537_209.nc,20080313195230,8.566,86.478,I,846,IN,20080320203000
incois/2900537/profiles/R2900537_210.nc,20080323194653,8.493,86.869,I,846,IN,20080325203000
incois/2900538/profiles/R2900538_209.nc,20080313194941,-1.708,93.316,I,846,IN,20080320203000
incois/2900538/profiles/R2900538_210.nc,20080323194404,-1.609,93.618,I,846,IN,20080325203000
incois/2900539/profiles/R2900539_209.nc,20080313194941,-5.139,75.918,I,846,IN,20080320203000
incois/2900539/profiles/R2900539_210.nc,20080323194404,-4.985,76.178,I,846,IN,20080325203000
incois/2900552/profiles/R2900552_187.nc,20080319114019,11.334,72.192,I,846,IN,20080324203000
incois/2900552/profiles/R2900552_188.nc,20080323234307,11.442,72.425,I,846,IN,20080325203000
incois/2900553/profiles/R2900553_187.nc,20080319114019,13.833,69.089,I,846,IN,20080324203000
incois/2900553/profiles/R2900553_188.nc,20080323234556,14.016,69.279,I,846,IN,20080325203000
incois/2900554/profiles/R2900554_187.nc,20080314043249,22.886,63.25,I,846,IN,20080320203000
incois/2900554/profiles/R2900554_188.nc,20080319105807,22.932,63.382,I,846,IN,20080325203000
incois/2900555/profiles/R2900555_187.nc,20080314043000,15.005,67.998,I,846,IN,20080320203000
incois/2900555/profiles/R2900555_188.nc,20080319110056,14.858,68.142,I,846,IN,20080325203000
incois/2900556/profiles/R2900556_187.nc,20080319114019,18.662,63.622,I,846,IN,20080324203000
incois/2900556/profiles/R2900556_188.nc,20080319114019,18.662,63.622,I,846,IN,20080325203000
incois/2900557/profiles/R2900557_094.nc,20080323234556,16.984,66.341,I,846,IN,20080325203000
incois/2900558/profiles/R2900558_094.nc,20080323231211,13.403,56.998,I,846,IN,20080325203000
incois/2900559/profiles/R2900559_094.nc,20080323234019,2.36,63.766,I,846,IN,20080325203000
incois/2900560/profiles/R2900560_094.nc,20080324002807,1.695,83.158,I,846,IN,20080325203000
incois/2900561/profiles/R2900561_094.nc,20080323234307,0.96,59.982,I,846,IN,20080325203000
incois/2900562/profiles/R2900562_094.nc,20080323234307,4.737,55.694,I,846,IN,20080325203000
incois/2900563/profiles/R2900563_094.nc,20080323231211,4.987,53.628,I,846,IN,20080325203000
incois/2900565/profiles/R2900565_094.nc,20080323234019,0.692,78.895,I,846,IN,20080325203000
incois/2900566/profiles/R2900566_094.nc,20080323234019,-1.836,67.084,I,846,IN,20080325203000
incois/2900567/profiles/R2900567_094.nc,20080323234019,0.336,71.026,I,846,IN,20080325203000
incois/2900568/profiles/R2900568_094.nc,20080323233730,-4.894,81.181,I,846,IN,20080325203000
incois/2900569/profiles/R2900569_094.nc,20080323233730,-5.655,88.614,I,846,IN,20080325203000
incois/2900570/profiles/R2900570_094.nc,20080323234019,-2.082,80.2,I,846,IN,20080325203000
incois/2900571/profiles/R2900571_094.nc,20080324035326,0.679,95.225,I,846,IN,20080325203000
incois/2900754/profiles/R2900754_067.nc,20080318061653,8.364,66.12,I,846,IN,20080320203000
incois/2900755/profiles/R2900755_061.nc,20080322221307,15.292,88.625,I,846,IN,20080324203000
incois/2900756/profiles/R2900756_061.nc,20080322221556,17.492,90.561,I,846,IN,20080324203000
incois/2900758/profiles/R2900758_060.nc,20080321222423,2.274,81.738,I,846,IN,20080324203000
incois/2900759/profiles/R2900759_060.nc,20080321200634,-4.772,81.029,I,846,IN,20080324203000
incois/2900760/profiles/R2900760_060.nc,20080321200345,-7.254,87.134,I,846,IN,20080324203000
incois/2900761/profiles/R2900761_060.nc,20080321174556,-7.699,74.619,I,846,IN,20080324203000
incois/2900762/profiles/R2900762_060.nc,20080321174556,-5.029,79.878,I,846,IN,20080324203000
incois/2900764/profiles/R2900764_057.nc,20080320161845,3.489,92.337,I,846,IN,20080324203000
incois/2900768/profiles/R2900768_110.nc,20080321123634,12.383,84.404,I,846,IN,20080324203000
incois/2900780/profiles/R2900780_029.nc,20080317205134,8.141,67.952,I,846,IN,20080320203000
incois/2900781/profiles/R2900781_029.nc,20080317205134,7.706,67.381,I,846,IN,20080320203000
incois/2900782/profiles/R2900782_029.nc,20080317205134,9.721,61.398,I,846,IN,20080320203000
incois/2900876/profiles/R2900876_053.nc,20080319184749,9,82.425,I,846,IN,20080324203000
incois/2900877/profiles/R2900877_021.nc,20080318204307,10.029,57.282,I,846,IN,20080320203000
incois/2900879/profiles/R2900879_021.nc,20080318204019,2.825,59.166,I,846,IN,20080320203000
incois/2900880/profiles/R2900880_021.nc,20080318204019,6.631,64.957,I,846,IN,20080320203000
incois/2900881/profiles/R2900881_021.nc,20080318204307,6.613,65.378,I,846,IN,20080320203000
incois/2901076/profiles/R2901076_005.nc,20080321214749,3.214,68.53,I,846,IN,20080324203000
incois/2901077/profiles/R2901077_005.nc,20080321214749,0.404,66.682,I,846,IN,20080324203000
incois/2901078/profiles/R2901078_005.nc,20080321214500,-6.406,62.847,I,846,IN,20080324203000
incois/2901079/profiles/R2901079_005.nc,20080321214749,-0.572,64.395,I,846,IN,20080324203000
incois/2901080/profiles/R2901080_005.nc,20080321214749,-4.216,64.172,I,846,IN,20080324203000
incois/4900510/profiles/R4900510_094.nc,20080324021211,-1.35,96.279,I,846,IN,20080325203000
incois/4900511/profiles/R4900511_094.nc,20080323234019,1.051,90.287,I,846,IN,20080325203000
incois/4900668/profiles/R4900668_094.nc,20080324035326,0.948,94.747,I,846,IN,20080325203000
incois/4900669/profiles/R4900669_094.nc,20080323234019,1.682,86.45,I,846,IN,20080325203000
incois/4900670/profiles/R4900670_094.nc,20080323234019,9.222,88.369,I,846,IN,20080325203000
incois/4900671/profiles/R4900671_187.nc,20080319114019,14.375,88.969,I,846,IN,20080324203000
incois/4900671/profiles/R4900671_188.nc,20080319114019,14.375,88.969,I,846,IN,20080325203000
incois/4900672/profiles/R4900672_187.nc,20080313232615,13.944,90.211,I,846,IN,20080320203000
incois/4900672/profiles/R4900672_188.nc,20080319113730,13.788,90.136,I,846,IN,20080325203000
incois/4900673/profiles/R4900673_187.nc,20080314000000,12.876,87.586,I,846,IN,20080320203000
incois/4900673/profiles/R4900673_188.nc,20080319113730,12.831,87.506,I,846,IN,20080325203000
incois/4900675/profiles/R4900675_187.nc,20080319113730,16.623,91.14,I,846,IN,20080324203000
incois/4900675/profiles/R4900675_188.nc,20080319113730,16.623,91.14,I,846,IN,20080325203000
jma/1900475/profiles/R1900475_119.nc,20080316000413,-22.243,49.039,I,846,JA,20080320051426
jma/1900476/profiles/R1900476_119.nc,20080316124626,-21.57,58.92,I,846,JA,20080320190841
jma/1900477/profiles/R1900477_117.nc,20080316172513,-36.366,51.631,I,846,JA,20080321051349
jma/1900478/profiles/R1900478_117.nc,20080317040214,-31.057,50.423,I,846,JA,20080321190900
jma/1900479/profiles/R1900479_117.nc,20080317170047,-52.618,68.094,I,846,JA,20080322052727
jma/1900480/profiles/R1900480_117.nc,20080318002000,-57.686,87.295,I,846,JA,20080322052703
jma/1900667/profiles/R1900667_080.nc,20080318192359,-53.913,56.297,I,846,JA,20080323062905
jma/1900670/profiles/R1900670_080.nc,20080319090234,-57.736,37.517,I,846,JA,20080323190522
jma/1900674/profiles/R1900674_073.nc,20080323032651,-59.141,-167.94,P,846,JA,20080323115034
jma/1900675/profiles/R1900675_073.nc,20080323162049,-56.82,-130.326,P,846,JA,20080324010717
jma/1900676/profiles/R1900676_073.nc,20080324074031,-52.279,153.159,P,846,JA,20080324125953
jma/1900867/profiles/R1900867_011.nc,20080321184646,-14.704,73.752,I,846,JA,20080322011536
jma/2900244/profiles/R2900244_188.nc,20080315054643,25.055,157.33,P,846,JA,20080319190839
jma/2900281/profiles/R2900281_176.nc,20080316151041,38.11,-150.353,P,846,JA,20080321051153
jma/2900284/profiles/R2900284_176.nc,20080319160020,34.659,-162.785,P,846,JA,20080324050726
jma/2900285/profiles/R2900285_176.nc,20080317153718,22.716,126.177,P,846,JA,20080322052429
jma/2900411/profiles/R2900411_137.nc,20080317170204,40.792,-173.677,P,846,JA,20080322052839
jma/2900412/profiles/R2900412_137.nc,20080318143217,33.301,150.422,P,846,JA,20080323062702
jma/2900413/profiles/R2900413_137.nc,20080319010117,27.552,150.91,P,846,JA,20080323062715
jma/2900414/profiles/R2900414_136.nc,20080317144605,37.365,173.859,P,846,JA,20080322052849
jma/2900415/profiles/R2900415_136.nc,20080318021146,44.116,167.148,P,846,JA,20080322052906
jma/2900417/profiles/R2900417_136.nc,20080318180848,31.697,158.555,P,846,JA,20080323062733
jma/2900420/profiles/R2900420_121.nc,20080319043412,24.653,143.101,P,846,JA,20080323190312
jma/2900421/profiles/R2900421_120.nc,20080319114014,23.814,177.064,P,846,JA,20080323190443
jma/2900422/profiles/R2900422_120.nc,20080319193258,23.625,177.738,P,846,JA,20080324050910
jma/2900423/profiles/R2900423_120.nc,20080320034319,19.342,165.464,P,846,JA,20080324190310
jma/2900466/profiles/R2900466_120.nc,20080320125702,22.576,175.608,P,846,JA,20080325045939
jma/2900467/profiles/R2900467_120.nc,20080320230807,24.712,163.485,P,846,JA,20080325045921
jma/2900468/profiles/R2900468_120.nc,20080321071437,30.025,159.509,P,846,JA,20080325190036
jma/2900469/profiles/R2900469_106.nc,20080317090248,33.814,169.354,P,846,JA,20080321190752
jma/2900470/profiles/R2900470_106.nc,20080317170019,37.662,-177.326,P,846,JA,20080322052514
jma/2900471/profiles/R2900471_106.nc,20080318104841,33.495,166.63,P,846,JA,20080322201647
jma/2900514/profiles/R2900514_100.nc,20080319145616,45.363,174.206,P,846,JA,20080324051038
jma/2900541/profiles/R2900541_100.nc,20080320062244,34.206,179.857,P,846,JA,20080324190352
jma/2900542/profiles/R2900542_100.nc,20080320125050,34.574,170.957,P,846,JA,20080325050105
jma/2900543/profiles/R2900543_090.nc,20080320182222,47.631,-169.646,P,846,JA,20080325050125
jma/2900544/profiles/R2900544_090.nc,20080321014336,44.292,-177.591,P,846,JA,20080325050134
jma/2900547/profiles/R2900547_098.nc,20080317194013,44.715,177.386,P,846,JA,20080322052925
jma/2900548/profiles/R2900548_098.nc,20080317204039,38.694,-178.091,P,846,JA,20080322052931
jma/2900549/profiles/R2900549_098.nc,20080317223237,45.661,-179.772,P,846,JA,20080322052937
jma/2900550/profiles/R2900550_098.nc,20080318024345,30.32,-173.382,P,846,JA,20080322052951
jma/2900551/profiles/R2900551_098.nc,20080318040918,33.432,176.629,P,846,JA,20080322201844
jma/2900572/profiles/R2900572_090.nc,20080321121616,28.619,162.806,P,846,JA,20080322011427
jma/2900573/profiles/R2900573_090.nc,20080322092710,28.485,177.828,P,846,JA,20080322202226
jma/2900574/profiles/R2900574_172.nc,20080314182157,38.921,170.722,P,841,JA,20080319051026
jma/2900574/profiles/R2900574_173.nc,20080319184557,38.699,170.899,P,841,JA,20080324051100
jma/2900574/profiles/R2900574_174.nc,20080324183956,38.621,170.914,P,841,JA,20080325030036
jma/2900575/profiles/R2900575_172.nc,20080315191134,34.696,173.547,P,841,JA,20080320051657
jma/2900575/profiles/R2900575_173.nc,20080320190542,34.827,173.942,P,841,JA,20080325050205
jma/2900579/profiles/R2900579_155.nc,20080315185534,38.633,148.466,P,841,JA,20080320051702
jma/2900579/profiles/R2900579_156.nc,20080320185542,38.889,148.264,P,841,JA,20080325050213
jma/2900580/profiles/R2900580_153.nc,20080314183949,33.558,149.854,P,841,JA,20080319051031
jma/2900580/profiles/R2900580_154.nc,20080319183949,34.186,150.731,P,841,JA,20080324051104
jma/2900580/profiles/R2900580_155.nc,20080324183949,34.682,151.11,P,841,JA,20080325030050
jma/2900582/profiles/R2900582_063.nc,20080318210925,26.143,137.851,P,846,JA,20080323063001
jma/2900582/profiles/R2900582_064.nc,20080323184555,25.925,137.775,P,846,JA,20080324051153
jma/2900583/profiles/R2900583_173.nc,20080316181349,26.245,130.032,P,841,JA,20080321051507
jma/2900583/profiles/R2900583_174.nc,20080321182543,26.546,130.171,P,841,JA,20080323101105
jma/2900584/profiles/R2900584_173.nc,20080317185018,31.662,143.197,P,841,JA,20080322053045
jma/2900584/profiles/R2900584_174.nc,20080322185621,31.858,142.965,P,841,JA,20080324090005
jma/2900586/profiles/R2900586_153.nc,20080316191310,32.485,137.481,P,841,JA,20080321051510
jma/2900586/profiles/R2900586_154.nc,20080321190121,32.246,137.572,P,841,JA,20080323101201
jma/2900587/profiles/R2900587_153.nc,20080318183002,25.167,138.148,P,841,JA,20080323062936
jma/2900587/profiles/R2900587_154.nc,20080323183002,25.034,138.285,P,841,JA,20080324070247
jma/2900588/profiles/R2900588_152.nc,20080315185023,37.588,147.793,P,841,JA,20080320051707
jma/2900588/profiles/R2900588_153.nc,20080320190226,37.776,147.356,P,841,JA,20080325050222
jma/2900613/profiles/R2900613_084.nc,20080321023302,29.987,177.297,P,846,JA,20080325190223
jma/2900614/profiles/R2900614_075.nc,20080322184929,23.433,126.029,P,846,JA,20080324085939
jma/2900615/profiles/R2900615_074.nc,20080320163609,26.053,145.465,P,846,JA,20080325050143
jma/2900649/profiles/R2900649_064.nc,20080318022624,42.308,172.826,P,846,JA,20080322053034
jma/2900650/profiles/R2900650_064.nc,20080318123118,38.74,-178.723,P,846,JA,20080322202012
jma/2900651/profiles/R2900651_064.nc,20080319021742,31.673,159.257,P,846,JA,20080323190531
jma/2900652/profiles/R2900652_064.nc,20080321112613,28.46,148.401,P,846,JA,20080325190240
jma/2900653/profiles/R2900653_064.nc,20080321203319,29.978,157.547,P,846,JA,20080322053142
jma/2900654/profiles/R2900654_099.nc,20080315134737,29.125,136.38,P,846,JA,20080320051723
jma/2900654/profiles/R2900654_100.nc,20080320161907,28.807,136.382,P,846,JA,20080325050246
jma/2900655/profiles/R2900655_100.nc,20080315221209,39.931,156.785,P,846,JA,20080320051727
jma/2900655/profiles/R2900655_101.nc,20080320224655,39.899,157.111,P,846,JA,20080325050253
jma/2900656/profiles/R2900656_100.nc,20080314143816,41.403,153.332,P,846,JA,20080319051043
jma/2900656/profiles/R2900656_101.nc,20080319165543,41.377,153.833,P,846,JA,20080324051122
jma/2900656/profiles/R2900656_102.nc,20080324140814,41.241,154.073,P,846,JA,20080325010821
jma/2900657/profiles/R2900657_099.nc,20080314163141,24.409,143.836,P,846,JA,20080319051048
jma/2900657/profiles/R2900657_100.nc,20080319164140,24.604,143.878,P,846,JA,20080324051126
jma/2900657/profiles/R2900657_101.nc,20080324135853,24.772,143.894,P,846,JA,20080325010833
jma/2900658/profiles/R2900658_100.nc,20080315153015,28.119,136.965,P,846,JA,20080320051731
jma/2900658/profiles/R2900658_101.nc,20080320161826,28.029,137.193,P,846,JA,20080325050258
jma/2900659/profiles/R2900659_083.nc,20080318162254,38.725,143.646,P,846,JA,20080323062946
jma/2900659/profiles/R2900659_084.nc,20080323133509,39.458,143.734,P,846,JA,20080324010803
jma/2900660/profiles/R2900660_064.nc,20080316035528,42.215,149.752,P,846,JA,20080320191057
jma/2900660/profiles/R2900660_065.nc,20080321010611,42.004,149.622,P,846,JA,20080325050302
jma/2900662/profiles/R2900662_103.nc,20080314172335,23.799,131.113,P,846,JA,20080319051052
jma/2900662/profiles/R2900662_104.nc,20080319192046,23.49,131.189,P,846,JA,20080324051129
